"productid","product_name","productdescription","warehouse","country","totalstockonhand","totalstockmovement"
"2a01df4f-dd6d-4872-a707-e8e335e33053",Oriental Granite Shirt,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",ORY1 - Amazon Saran,France,723,332
"2a01df4f-dd6d-4872-a707-e8e335e33053",Oriental Granite Shirt,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",NYC1 - Amazon New York City,United States of America,250,58
"2a01df4f-dd6d-4872-a707-e8e335e33053",Oriental Granite Shirt,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",TKY6 - Amazon Tokyo,Japan,262,112
"2a01df4f-dd6d-4872-a707-e8e335e33053",Oriental Granite Shirt,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",FCO1 - Amazon Passo Corese,Italy,827,328
"2a01df4f-dd6d-4872-a707-e8e335e33053",Oriental Granite Shirt,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",MXC2 - Amazon Mexico City,Mexico,329,125
"347d68c9-241a-4c41-8751-1cb303445123",Licensed Wooden Pants,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,SAP1 - Amazon San Paolo,Brasil,625,266
"347d68c9-241a-4c41-8751-1cb303445123",Licensed Wooden Pants,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,ZRH13 - Amazon Zurich,Switzerland,216,65
"347d68c9-241a-4c41-8751-1cb303445123",Licensed Wooden Pants,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,MIS1 - Amazon Mississauga,Canada,325,106
"347d68c9-241a-4c41-8751-1cb303445123",Licensed Wooden Pants,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,LIS3 - Amazon Lisbon,Portugal,857,327
"347d68c9-241a-4c41-8751-1cb303445123",Licensed Wooden Pants,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,CWL1 - Amazon Swansea,United Kingdom,771,257
"347d68c9-241a-4c41-8751-1cb303445123",Licensed Wooden Pants,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,HOU2 - Amazon Houston,United States of America,231,69
"386ac093-5a43-439f-8ae1-d3e4c18aa34c",Tasty Steel Tuna,The Football Is Good For Training And Recreational Purposes,CAI1 - Amazon El Cairo,Egypt,935,280
"386ac093-5a43-439f-8ae1-d3e4c18aa34c",Tasty Steel Tuna,The Football Is Good For Training And Recreational Purposes,LCY1 - Amazon London,United Kingdom,186,91
"386ac093-5a43-439f-8ae1-d3e4c18aa34c",Tasty Steel Tuna,The Football Is Good For Training And Recreational Purposes,SVQ1 - Amazon Sevilla,Spain,893,297
"386ac093-5a43-439f-8ae1-d3e4c18aa34c",Tasty Steel Tuna,The Football Is Good For Training And Recreational Purposes,DEH8 - Amazon Den Haag,Netherlands,760,307
"386ac093-5a43-439f-8ae1-d3e4c18aa34c",Tasty Steel Tuna,The Football Is Good For Training And Recreational Purposes,BCR2 - Amazon Bucarest,Romania,268,88
"386ac093-5a43-439f-8ae1-d3e4c18aa34c",Tasty Steel Tuna,The Football Is Good For Training And Recreational Purposes,LUX16 - Amazon Luxemburg,Luxemburg,269,82
"39caf913-d26d-4f2f-b9dc-e0a78195cde0",Elegant Metal Pizza,The Football Is Good For Training And Recreational Purposes,POZ1 - Amazon Sady,Poland,282,86
"39caf913-d26d-4f2f-b9dc-e0a78195cde0",Elegant Metal Pizza,The Football Is Good For Training And Recreational Purposes,BCN1 - Amazon El Prat de Llobregat,Spain,639,276
"39caf913-d26d-4f2f-b9dc-e0a78195cde0",Elegant Metal Pizza,The Football Is Good For Training And Recreational Purposes,MRS1 - Amazon Montelimar,France,754,299
"39caf913-d26d-4f2f-b9dc-e0a78195cde0",Elegant Metal Pizza,The Football Is Good For Training And Recreational Purposes,SAD1 - Amazon San Diego,United States of America,357,72
"39caf913-d26d-4f2f-b9dc-e0a78195cde0",Elegant Metal Pizza,The Football Is Good For Training And Recreational Purposes,HKG1 - Amazon Hong Kong,Hong Kong,966,312
"39caf913-d26d-4f2f-b9dc-e0a78195cde0",Elegant Metal Pizza,The Football Is Good For Training And Recreational Purposes,LAS7 - Amazon Las Vegas,United States of America,281,85
"3a1a43c6-0db7-4d1e-8dcf-378192ffaa54",Electronic Soft Computer,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,SAP1 - Amazon San Paolo,Brasil,881,302
"3a1a43c6-0db7-4d1e-8dcf-378192ffaa54",Electronic Soft Computer,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,ZRH13 - Amazon Zurich,Switzerland,366,98
"3a1a43c6-0db7-4d1e-8dcf-378192ffaa54",Electronic Soft Computer,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,MIS1 - Amazon Mississauga,Canada,210,80
"3a1a43c6-0db7-4d1e-8dcf-378192ffaa54",Electronic Soft Computer,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,LIS3 - Amazon Lisbon,Portugal,682,305
"3a1a43c6-0db7-4d1e-8dcf-378192ffaa54",Electronic Soft Computer,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,CWL1 - Amazon Swansea,United Kingdom,925,257
"3a1a43c6-0db7-4d1e-8dcf-378192ffaa54",Electronic Soft Computer,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,HOU2 - Amazon Houston,United States of America,271,137
"3c6a4e9b-6fbb-4818-884d-92d2b80a64d3",Awesome Bronze Towels,The Football Is Good For Training And Recreational Purposes,BER3 - Amazon Brieselang,Germany,306,109
"3c6a4e9b-6fbb-4818-884d-92d2b80a64d3",Awesome Bronze Towels,The Football Is Good For Training And Recreational Purposes,BVA1 - Amazon Boves,France,727,328
"3c6a4e9b-6fbb-4818-884d-92d2b80a64d3",Awesome Bronze Towels,The Football Is Good For Training And Recreational Purposes,WEL1 - Amazon Wels,Austria,282,82
"3c6a4e9b-6fbb-4818-884d-92d2b80a64d3",Awesome Bronze Towels,The Football Is Good For Training And Recreational Purposes,BUE1 - Amazon Buenos Aires,Argentina,876,281
"3c6a4e9b-6fbb-4818-884d-92d2b80a64d3",Awesome Bronze Towels,The Football Is Good For Training And Recreational Purposes,BOG2 - Amazon Bogota,Columbia,219,92
"3c6a4e9b-6fbb-4818-884d-92d2b80a64d3",Awesome Bronze Towels,The Football Is Good For Training And Recreational Purposes,CPN3 - Amazon Copenaghen,Denmark,722,290
"3d774895-d049-4c69-99b9-14e4e6292b5c",Small Metal Shirt,The Football Is Good For Training And Recreational Purposes,SAP1 - Amazon San Paolo,Brasil,221,142
"3d774895-d049-4c69-99b9-14e4e6292b5c",Small Metal Shirt,The Football Is Good For Training And Recreational Purposes,NYC1 - Amazon New York City,United States of America,744,258
"3d774895-d049-4c69-99b9-14e4e6292b5c",Small Metal Shirt,The Football Is Good For Training And Recreational Purposes,LIS3 - Amazon Lisbon,Portugal,220,82
"3d774895-d049-4c69-99b9-14e4e6292b5c",Small Metal Shirt,The Football Is Good For Training And Recreational Purposes,CWL1 - Amazon Swansea,United Kingdom,255,115
"3d774895-d049-4c69-99b9-14e4e6292b5c",Small Metal Shirt,The Football Is Good For Training And Recreational Purposes,TKY6 - Amazon Tokyo,Japan,920,231
"3d774895-d049-4c69-99b9-14e4e6292b5c",Small Metal Shirt,The Football Is Good For Training And Recreational Purposes,MXC2 - Amazon Mexico City,Mexico,667,247
"3e55b947-3640-45c3-b328-b06f050a971b",Tasty Frozen Cheese,The Football Is Good For Training And Recreational Purposes,SAP1 - Amazon San Paolo,Brasil,777,244
"3e55b947-3640-45c3-b328-b06f050a971b",Tasty Frozen Cheese,The Football Is Good For Training And Recreational Purposes,ZRH13 - Amazon Zurich,Switzerland,236,111
"3e55b947-3640-45c3-b328-b06f050a971b",Tasty Frozen Cheese,The Football Is Good For Training And Recreational Purposes,MIS1 - Amazon Mississauga,Canada,264,97
"3e55b947-3640-45c3-b328-b06f050a971b",Tasty Frozen Cheese,The Football Is Good For Training And Recreational Purposes,LIS3 - Amazon Lisbon,Portugal,804,329
"3e55b947-3640-45c3-b328-b06f050a971b",Tasty Frozen Cheese,The Football Is Good For Training And Recreational Purposes,CWL1 - Amazon Swansea,United Kingdom,743,300
"3e55b947-3640-45c3-b328-b06f050a971b",Tasty Frozen Cheese,The Football Is Good For Training And Recreational Purposes,HOU2 - Amazon Houston,United States of America,249,96
"3e603d74-2516-4337-b8eb-9cab8c004570",Generic Granite Mouse,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,BER3 - Amazon Brieselang,Germany,270,116
"3e603d74-2516-4337-b8eb-9cab8c004570",Generic Granite Mouse,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,BVA1 - Amazon Boves,France,839,341
"3e603d74-2516-4337-b8eb-9cab8c004570",Generic Granite Mouse,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,WEL1 - Amazon Wels,Austria,219,123
"3e603d74-2516-4337-b8eb-9cab8c004570",Generic Granite Mouse,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,BUE1 - Amazon Buenos Aires,Argentina,903,243
"3e603d74-2516-4337-b8eb-9cab8c004570",Generic Granite Mouse,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,BOG2 - Amazon Bogota,Columbia,223,113
"3e603d74-2516-4337-b8eb-9cab8c004570",Generic Granite Mouse,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,CPN3 - Amazon Copenaghen,Denmark,952,310
"40e47309-97be-42d3-b18a-5816aa4fbcc7",Ergonomic Plastic Bike,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,BER6 - Amazon Berlin,Germany,798,288
"40e47309-97be-42d3-b18a-5816aa4fbcc7",Ergonomic Plastic Bike,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,NDH1  - Amazon New Delhi,India,215,93
"40e47309-97be-42d3-b18a-5816aa4fbcc7",Ergonomic Plastic Bike,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,BRX2 - Amazon Bruxelles,Belgium,754,280
"40e47309-97be-42d3-b18a-5816aa4fbcc7",Ergonomic Plastic Bike,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,DBA1 - Amazon Dubai,Emirates United States,281,103
"40e47309-97be-42d3-b18a-5816aa4fbcc7",Ergonomic Plastic Bike,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,TOR1 - Amazon Toronto,Canada,274,89
"40e47309-97be-42d3-b18a-5816aa4fbcc7",Ergonomic Plastic Bike,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,MXP5 - Amazon Castel San Giovanni,Italy,706,294
"412803df-bd6f-4ac0-81c3-598dbff75286",Licensed Wooden Tuna,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",MAN1 - Amazon Manchester,United Kingdom,823,312
"412803df-bd6f-4ac0-81c3-598dbff75286",Licensed Wooden Tuna,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",ORY1 - Amazon Saran,France,744,265
"412803df-bd6f-4ac0-81c3-598dbff75286",Licensed Wooden Tuna,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",NYC1 - Amazon New York City,United States of America,241,101
"412803df-bd6f-4ac0-81c3-598dbff75286",Licensed Wooden Tuna,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",TKY6 - Amazon Tokyo,Japan,274,106
"412803df-bd6f-4ac0-81c3-598dbff75286",Licensed Wooden Tuna,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",FCO1 - Amazon Passo Corese,Italy,744,282
"412803df-bd6f-4ac0-81c3-598dbff75286",Licensed Wooden Tuna,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",MXC2 - Amazon Mexico City,Mexico,314,76
"41418e9b-2518-4974-97a5-82be79ef6adb",Awesome Wooden Salad,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",MAN1 - Amazon Manchester,United Kingdom,835,263
"41418e9b-2518-4974-97a5-82be79ef6adb",Awesome Wooden Salad,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",ORY1 - Amazon Saran,France,789,297
"41418e9b-2518-4974-97a5-82be79ef6adb",Awesome Wooden Salad,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",NYC1 - Amazon New York City,United States of America,351,115
"41418e9b-2518-4974-97a5-82be79ef6adb",Awesome Wooden Salad,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",TKY6 - Amazon Tokyo,Japan,186,98
"41418e9b-2518-4974-97a5-82be79ef6adb",Awesome Wooden Salad,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",FCO1 - Amazon Passo Corese,Italy,822,306
"41418e9b-2518-4974-97a5-82be79ef6adb",Awesome Wooden Salad,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",MXC2 - Amazon Mexico City,Mexico,302,95
"42bcf927-eb06-4c9e-b790-97b6e812720a",Incredible Soft Shirt,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,CAI1 - Amazon El Cairo,Egypt,341,104
"42bcf927-eb06-4c9e-b790-97b6e812720a",Incredible Soft Shirt,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,MIA1 - Amazon Miami,United States of America,699,231
"42bcf927-eb06-4c9e-b790-97b6e812720a",Incredible Soft Shirt,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,SYD1 - Amazon Sidney,Australia,632,236
"42bcf927-eb06-4c9e-b790-97b6e812720a",Incredible Soft Shirt,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,SVQ1 - Amazon Sevilla,Spain,209,85
"42bcf927-eb06-4c9e-b790-97b6e812720a",Incredible Soft Shirt,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,PHX7 - Amazon Phoenix,United States of America,847,287
"42bcf927-eb06-4c9e-b790-97b6e812720a",Incredible Soft Shirt,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,DEH8 - Amazon Den Haag,Netherlands,303,89
"47310854-0b88-4b89-b276-82105b70853f",Tasty Steel Ball,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,SAP1 - Amazon San Paolo,Brasil,202,122
"47310854-0b88-4b89-b276-82105b70853f",Tasty Steel Ball,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,NYC1 - Amazon New York City,United States of America,858,350
"47310854-0b88-4b89-b276-82105b70853f",Tasty Steel Ball,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,LIS3 - Amazon Lisbon,Portugal,253,107
"47310854-0b88-4b89-b276-82105b70853f",Tasty Steel Ball,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,CWL1 - Amazon Swansea,United Kingdom,238,69
"47310854-0b88-4b89-b276-82105b70853f",Tasty Steel Ball,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,TKY6 - Amazon Tokyo,Japan,905,248
"47310854-0b88-4b89-b276-82105b70853f",Tasty Steel Ball,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,MXC2 - Amazon Mexico City,Mexico,823,339
